numero_de_cliente,Predicted
154112036,0
104291784,0
147280829,0
144746452,0
36378753,0
196399223,0
185033337,0
196215293,0
87050879,0
192087627,0
66417485,0
44439436,0
192690472,0
80067236,0
62248722,0
34754216,0
97249881,0
109026914,0
121324846,0
97547223,0
136034691,0
147678761,0
127118530,0
36030158,0
78336324,0
133767031,0
87465481,0
36051200,0
33617306,0
43984812,0
73841361,0
97622014,0
105496320,0
38979808,0
32870385,0
81417615,0
89378349,0
126075915,0
37027797,0
92775003,0
177603677,0
91792572,0
44815438,0
85093302,0
89406132,0
76032700,0
44457260,0
94867132,0
173562459,0
89050658,0
107947002,0
79565978,0
132844055,0
45328055,0
119325422,0
32376342,0
63559198,0
59369709,0
45191500,0
157048411,0
119501762,0
176916624,0
76702175,0
144965528,0
90199549,0
43150209,0
131254496,0
82571944,0
62194409,0
105956086,0
95324598,0
85322504,0
90842662,0
115504572,0
161979334,0
60729908,0
58430527,0
37739110,0
198636534,0
98722150,0
43214046,0
196387813,0
33775408,0
74006223,0
109035659,0
85176671,0
33376350,0
195646389,0
84948949,0
100809857,0
92120628,0
146005133,0
94651520,0
75190793,0
90748783,0
41694048,0
66218099,0
155396752,0
56785274,0
76329202,0
77481498,0
37112666,0
106616826,0
76573495,0
76878317,0
174069727,0
145790736,0
76307450,0
59170915,0
116267345,0
78913992,0
88143760,0
119297195,0
34696163,0
153977799,0
143243795,0
84339472,0
113860138,0
191981331,0
88173606,0
40005437,0
134495566,0
122240636,0
34972719,0
129332253,0
62105208,0
164786545,0
203712560,0
177407094,0
163012928,0
67462084,0
127774701,0
56414523,0
178783697,0
34491023,0
109760038,0
121899128,0
42897310,0
114914212,0
39936587,0
212567253,0
44737222,0
63122942,0
193361990,0
35880426,0
57199304,0
40029016,0
70929897,0
142450477,0
85888170,0
135823916,0
44975148,0
58668582,0
55801729,0
115623373,0
96011956,0
165566057,0
43970659,0
101257858,0
80560548,0
108472134,0
161674639,0
93880576,0
126242149,0
84912748,0
78969460,0
135343424,0
103376892,0
178435142,0
148012956,0
41892545,0
162021497,0
83871939,0
190975303,0
75675904,0
127512170,0
75199192,0
40288685,0
162518421,0
162760237,0
146679079,0
38857918,0
143982456,0
60411998,0
121328024,0
41586972,0
196288288,0
116125933,0
101924155,0
72212906,0
77543183,0
88758044,0
109210400,0
34153897,0
78115097,0
98891966,0
37966298,0
114826323,0
175777406,0
97425047,0
64162645,0
37673378,0
194035492,0
128959754,0
90198148,0
75815864,0
190839556,0
36112253,0
62486846,0
108544873,0
56185084,0
174438100,0
75590640,0
78287016,0
44770058,0
107048236,0
144362130,0
117644579,0
108674698,0
198564456,0
79859491,0
73454552,0
38869179,0
161888139,0
178816227,0
77036458,0
115570393,0
120523987,0
94310427,0
194521609,0
205627006,0
131226635,0
144119160,0
43264371,0
110310752,0
120779886,0
145557823,0
121698963,0
124947286,0
203784144,0
205614600,0
34156295,0
36762187,0
76363341,0
31282020,0
65481442,0
208332413,0
177584974,0
129461791,0
126639618,0
111723034,0
66602510,0
75572066,0
61836370,0
33461416,0
175853105,0
112158530,0
133052107,0
151774163,0
59385875,0
110694897,0
113392457,0
76691515,0
102361615,0
146736194,0
99994835,0
157611827,0
119881436,0
56371155,0
79843344,0
38240150,0
104064556,0
158636223,0
31160298,0
65405988,0
166206683,0
134021272,0
68808465,0
42353406,0
83283562,0
155660734,0
98551465,0
61109503,0
161148106,0
184359382,0
130666357,0
39264427,0
173498998,0
83454839,0
57116922,0
42785863,0
104115395,0
87464771,0
155003527,0
176318882,0
82796714,0
101872004,0
79767012,0
44977043,0
92099418,0
66782926,0
92253651,0
37724720,0
106556365,0
192057870,0
81809290,0
32872990,0
41860242,0
134362820,0
157734565,0
135818497,0
185767014,0
99793554,0
74699020,0
194425993,0
67289346,0
78686715,0
131606131,0
92197423,0
35083031,0
135011203,0
60447914,0
160356929,0
81322334,0
81182116,0
163460001,0
60888700,0
195740111,0
175988773,0
92246219,0
143057171,0
104268986,0
78188547,0
58950340,0
102210354,0
160637986,0
56561333,0
142241448,0
60680748,0
94768110,0
33219798,0
77453923,0
72757511,0
99165413,0
158715604,0
94006946,0
130248882,0
90476589,0
85943036,0
39252080,0
35852328,0
42070178,0
102457824,0
91591213,0
34269450,0
62486135,0
78397595,0
137890650,0
118045966,0
38092915,0
203991722,0
78121463,0
87880084,0
91607922,0
79711506,0
83113430,0
59706480,0
138608259,0
154014751,0
95116418,0
76553104,0
126470245,0
43284584,0
83250963,0
175553365,0
76846646,0
33207274,0
80399753,0
86833649,0
73725996,0
74848466,0
68591571,0
84318430,0
189086211,0
101610025,0
64264815,0
103235273,0
76183438,0
125168356,0
164870249,0
141498099,0
153128233,0
34184078,0
64255844,0
79168214,0
39406184,0
97786955,0
159442727,0
78249304,0
40644208,0
107144860,0
56550693,0
211728514,0
96888476,0
42126366,0
58701280,0
127947942,0
33895748,0
32251393,0
74836316,0
151428016,0
57055020,0
200722494,0
35608144,0
164461608,0
130533374,0
81675389,0
175070436,0
96912114,0
71248123,0
64453641,0
76032335,0
108709103,0
78493863,0
76588270,0
94508066,0
185400872,0
154322663,0
81681883,0
99911200,0
212342808,0
66752558,0
62224038,0
76834674,0
65750329,0
126903185,0
72461699,0
179777724,0
195396323,0
57777870,0
64509957,0
35259796,0
185139949,0
144340575,0
113387345,0
141125966,0
103288371,0
52450416,0
36102413,0
157275500,0
118781557,0
40963105,0
63046166,0
130630708,0
74494621,0
109077417,0
128615137,0
180250162,0
204895610,0
117096707,0
117839612,0
116192523,0
58238800,0
43083342,0
95321429,0
167217024,0
164279001,0
155651862,0
143143046,0
34947680,0
96415436,0
166133588,0
174937591,0
120631624,0
166436052,0
35271590,0
62244379,0
190799565,0
79554036,0
92123865,0
115925402,0
88887129,0
61718813,0
37483803,0
81302713,0
111069577,0
145789561,0
113593027,0
151673740,0
119877212,0
75958362,0
61928720,0
34418462,0
61705065,0
39769593,0
196238605,0
108783441,0
192379984,0
44613417,0
134770040,0
125069245,0
125576977,0
141081760,0
63892465,0
159344643,0
147346363,0
65785603,0
88491042,0
174408126,0
56984245,0
71792816,0
208015155,0
128151463,0
135248873,0
56552539,0
180309044,0
66170656,0
117098583,0
57781325,0
123200465,0
80830709,0
164116784,0
41763194,0
99538376,0
41128884,0
131533668,0
95418023,0
39754276,0
61709032,0
145490729,0
35481053,0
157813463,0
118713378,0
164236670,0
103882561,0
114340384,0
103808055,0
88778642,0
42554598,0
102239558,0
116718030,0
80669706,0
39176766,0
59425137,0
89755851,0
45280573,0
74240389,0
141367416,0
139949726,0
59180765,0
154807912,0
205106947,0
36885073,0
126363298,0
111416059,0
210453825,0
85025745,0
145907819,0
81106555,0
87625931,0
114900059,0
40755083,0
36452942,0
122322732,0
65728369,0
79541877,0
33961696,0
80095729,0
101778243,0
59170037,0
174533066,0
175132555,0
59141889,0
196490773,0
64453394,0
177456087,0
34205525,0
103214576,0
129341599,0
43565887,0
126885795,0
194915959,0
152897828,0
38845167,0
177757070,0
80550106,0
92185077,0
175064563,0
55782848,0
57849484,0
37995127,0
84666955,0
56558194,0
36929526,0
88243413,0
143605309,0
152839784,0
34385566,0
158588316,0
130067193,0
67417503,0
114613110,0
122655476,0
157054095,0
42794123,0
105261118,0
66014815,0
39949832,0
116392156,0
86797092,0
100019144,0
107864324,0
76268583,0
113992549,0
124123964,0
61491743,0
163098221,0
34200778,0
60190465,0
113058174,0
59219829,0
86889580,0
99087651,0
76335203,0
135323586,0
185461491,0
116825905,0
138739427,0
198908925,0
161790301,0
179289998,0
33382262,0
37833108,0
44074734,0
96018500,0
80277291,0
155281840,0
76397678,0
86976640,0
77565311,0
96977470,0
72792025,0
110049771,0
155933402,0
41439510,0
128962932,0
78118256,0
173716612,0
125175570,0
82798382,0
173375608,0
38402584,0
76273883,0
62432721,0
124684893,0
114083191,0
109652519,0
138675639,0
55890930,0
175103539,0
142552666,0
66709645,0
56952080,0
154755603,0
101273758,0
83511284,0
80772774,0
41317631,0
62478654,0
37314806,0
173985352,0
65329568,0
86685911,0
59855086,0
113172010,0
89456496,0
67667687,0
124526614,0
87861302,0
34388113,0
59026247,0
189016571,0
89868483,0
64869240,0
102774540,0
58549841,0
102526665,0
45540854,0
35288605,0
191640623,0
37393555,0
129453797,0
135842885,0
72243206,0
178144837,0
42013517,0
72405275,0
90306970,0
129019870,0
106965213,0
39742679,0
181249420,0
163459942,0
40448237,0
146436997,0
73951092,0
93975206,0
154532313,0
79176376,0
82899072,0
56392444,0
191996748,0
92438025,0
34848085,0
178610436,0
135095588,0
212336215,0
73225390,0
184962059,0
42365871,0
94250360,0
95441888,0
93840969,0
99878739,0
38174290,0
196686260,0
150899627,0
196562199,0
44874300,0
76786668,0
72389888,0
41163389,0
159381851,0
194883103,0
135874715,0
90979050,0
210307587,0
122917139,0
124035296,0
164485029,0
32966613,0
92777687,0
118998452,0
65073195,0
105955750,0
150183558,0
81006467,0
32352122,0
69478582,0
59241236,0
155457006,0
39345013,0
125561077,0
89396282,0
90471161,0
118008264,0
82276734,0
79719925,0
74801585,0
124932591,0
59307915,0
72493618,0
96248817,0
106312013,0
42581355,0
79044232,0
145914639,0
181069991,0
115569909,0
112201927,0
93797632,0
87305495,0
59198738,0
122786248,0
68313228,0
189060807,0
90380469,0
113452840,0
138627999,0
114650427,0
105569967,0
164788786,0
179391822,0
34783173,0
41310613,0
212707569,0
40933910,0
38744043,0
83571123,0
85023998,0
125014469,0
129682426,0
143070840,0
185373335,0
43925170,0
119862526,0
138694747,0
122103962,0
145485962,0
151726671,0
75322858,0
111259231,0
207224086,0
38322285,0
176244149,0
124089213,0
107020009,0
89668258,0
103830262,0
136771753,0
92841879,0
76095283,0
79652180,0
57599487,0
76510033,0
209981703,0
35012533,0
125074387,0
34396670,0
106579608,0
33001680,0
56417819,0
136578398,0
106772085,0
126883950,0
79139631,0
108271238,0
117541738,0
95307523,0
181103370,0
66575764,0
37256150,0
112962567,0
143629203,0
75443455,0
108224644,0
59062774,0
171189520,0
118416096,0
165338128,0
193738091,0
59481078,0
84039495,0
59918025,0
149052156,0
88471135,0
108689443,0
34628270,0
33327407,0
33373794,0
102271723,0
35593300,0
150677522,0
64018312,0
82902122,0
169331824,0
143156025,0
155855738,0
78369575,0
107902115,0
124818419,0
42371319,0
164413247,0
174905712,0
98247086,0
83307772,0
127257929,0
89254870,0
113885424,0
117912075,0
63963339,0
93730864,0
59425788,0
98543490,0
33009082,0
124491567,0
106736387,0
111418418,0
155530100,0
100169606,0
34177781,0
73402983,0
114620226,0
83112631,0
129877746,0
64438412,0
57104112,0
106734482,0
145640086,0
60465067,0
38952054,0
106797558,0
61176863,0
192920730,0
164788983,0
160082376,0
44601041,0
83735393,0
112969249,0
119571698,0
159911829,0
34265394,0
66333218,0
157383523,0
212637682,0
86971754,0
112488826,0
198930332,0
83799308,0
153951122,0
140202437,0
86924064,0
35104478,0
150241414,0
150988632,0
80113811,0
107208183,0
146008558,0
176668394,0
108505878,0
206872452,0
38467970,0
121997528,0
64176877,0
156766712,0
110396460,0
40240107,0
66868782,0
35689874,0
176859084,0
96121854,0
137085972,0
113494933,0
129406176,0
76068398,0
81947889,0
132206173,0
32153141,0
87153691,0
98008409,0
34712980,0
41243441,0
105505055,0
125999564,0
203758908,0
107418445,0
145517407,0
121591335,0
84561370,0
90256852,0
31258787,0
173993030,0
179970448,0
97768164,0
115160755,0
44393216,0
103744258,0
59700666,0
63843038,0
156802440,0
37059795,0
44994571,0
83999207,0
82853504,0
134522885,0
76116384,0
131199404,0
33465867,0
135223281,0
172138078,0
119486612,0
39045450,0
92711521,0
141862771,0
95004220,0
43434177,0
133734106,0
43018124,0
159432167,0
178816257,0
180202067,0
115903976,0
98000514,0
43338501,0
76495406,0
80249389,0
174168482,0
44024893,0
117531986,0
124743371,0
174376168,0
121791540,0
156701218,0
39176687,0
82633757,0
122529095,0
96096855,0
160898395,0
83698806,0
59436733,0
39271701,0
92005262,0
38733966,0
115078521,0
77782205,0
73911682,0
40174129,0
143138289,0
83533609,0
62973871,0
75682714,0
45549243,0
100863123,0
89431960,0
63106854,0
95212538,0
34175057,0
176659215,0
60612085,0
33151560,0
77243404,0
80669677,0
76169177,0
125463812,0
196552419,0
140026926,0
196215668,0
92564010,0
185140126,0
156129304,0
153754371,0
96327754,0
144556680,0
92569389,0
177363480,0
194146999,0
73956046,0
173696775,0
86125564,0
89324313,0
160278051,0
62199453,0
121800748,0
156831279,0
86106555,0
35624172,0
35325695,0
75868509,0
102801829,0
95500543,0
72437617,0
89046394,0
77380147,0
44022050,0
39615914,0
126987186,0
123757683,0
99853700,0
192627494,0
57100559,0
61950117,0
195129824,0
101894990,0
194336693,0
61864093,0
105165866,0
157141550,0
128483941,0
148229702,0
59621867,0
103608709,0
128954326,0
81019297,0
39155289,0
159413178,0
141863492,0
196490398,0
69362752,0
92905883,0
112191396,0
34164418,0
171250110,0
73221432,0
92230832,0
42698290,0
42946737,0
164445481,0
73952365,0
139635350,0
201221403,0
72854391,0
99001272,0
117038033,0
152974277,0
119074181,0
151629564,0
42400573,0
163927495,0
100830139,0
104872374,0
36578573,0
112798741,0
149805375,0
36232761,0
165950576,0
42586921,0
41336294,0
116387576,0
56429455,0
62267277,0
62853650,0
147029243,0
88114487,0
76091957,0
77588445,0
106394168,0
68006303,0
162329103,0
38965684,0
65321732,0
104037731,0
130044236,0
37545754,0
131676837,0
156981860,0
124760050,0
95775481,0
111532866,0
90836405,0
139791102,0
128334002,0
111943659,0
70104937,0
102481353,0
73959125,0
138129702,0
110688837,0
207376621,0
59306701,0
176482401,0
43773119,0
121024672,0
115209609,0
185232358,0
123346368,0
33526141,0
118115951,0
102089056,0
137405253,0
45431548,0
64267243,0
77665892,0
163533806,0
93478389,0
126527065,0
78053383,0
108867027,0
99147875,0
45627756,0
38813988,0
59075506,0
89596714,0
109443520,0
84422031,0
76114864,0
95427311,0
44570139,0
114324424,0
79952482,0
92930469,0
43700578,0
142684613,0
121532621,0
144414636,0
37854258,0
115716877,0
177021351,0
118486930,0
94100175,0
185062502,0
57670489,0
184926844,0
95568801,0
118766654,0
72684022,0
154344109,0
64366107,0
127651163,0
85865589,0
98645384,0
59729476,0
66257686,0
63415901,0
91911442,0
36954496,0
104310665,0
97786926,0
102816042,0
42561981,0
31811712,0
148022707,0
36304178,0
145945165,0
102013288,0
64568760,0
44602116,0
97008263,0
56582493,0
82435586,0
192081301,0
116407237,0
89545885,0
137623510,0
210342832,0
98428381,0
139626082,0
114560920,0
63821098,0
84294269,0
60956218,0
62541059,0
100761091,0
103865980,0
150556925,0
147657611,0
65544222,0
207215687,0
138287191,0
83785007,0
196113873,0
32499248,0
65793252,0
132416011,0
60908548,0
120733735,0
83024436,0
31787324,0
195148704,0
177006319,0
157520355,0
37575324,0
125471313,0
75557005,0
37218991,0
56432613,0
192853104,0
108557536,0
63022301,0
61454594,0
147651472,0
102903782,0
153757648,0
99881364,0
72256589,0
196674298,0
57237223,0
56229240,0
77122946,0
58744055,0
185768909,0
124031693,0
40302986,0
84135546,0
76544577,0
143060764,0
61956167,0
181126612,0
121511460,0
74905907,0
39788632,0
140244502,0
86635181,0
155231851,0
88063145,0
159612070,0
150405210,0
135166265,0
108633867,0
34260558,0
82354517,0
196592312,0
65755925,0
105966113,0
152288439,0
134347719,0
71863759,0
106364599,0
116268055,0
41993886,0
81362296,0
62663492,0
128033077,0
113381996,0
157733371,0
132365380,0
59977015,0
165639250,0
103042894,0
73420285,0
36592163,0
136481715,0
79135733,0
35650109,0
130180318,0
141754502,0
82831929,0
42524525,0
151248863,0
177585162,0
175610629,0
111451916,0
100452577,0
119268839,0
133602722,0
194003771,0
55971989,0
117692703,0
124526368,0
78271807,0
61764381,0
85087677,0
131847571,0
117585411,0
163739637,0
99992506,0
109674370,0
194283446,0
81946606,0
210557861,0
116459437,0
210583354,0
126810431,0
84009077,0
59386014,0
126181836,0
110386156,0
165720565,0
60209681,0
58693592,0
56137108,0
82554751,0
34629760,0
42630268,0
68531129,0
166095650,0
102725152,0
80582488,0
166379786,0
128157089,0
154576410,0
214230429,0
44735968,0
198779386,0
123954769,0
101937726,0
85186086,0
174345020,0
56509932,0
140377534,0
33119405,0
141955852,0
41778561,0
44644131,0
83758705,0
144283963,0
108679682,0
177251066,0
33002509,0
67088687,0
75807613,0
96820593,0
61050690,0
144998216,0
32405358,0
33569508,0
34777952,0
157783795,0
122922537,0
185201752,0
73869332,0
39328333,0
76632436,0
61343886,0
67465627,0
95013547,0
124139440,0
203568345,0
141252534,0
106969339,0
71740093,0
107958273,0
123417014,0
98818743,0
112002748,0
91704210,0
56216292,0
88399550,0
162037081,0
32094496,0
78797590,0
97813889,0
128687373,0
40134009,0
79837768,0
74026742,0
87086222,0
128182256,0
44667197,0
107495833,0
118635941,0
43633040,0
32352033,0
178618815,0
124967894,0
81104521,0
130623335,0
137505687,0
82590114,0
150117155,0
179798578,0
174127533,0
90620132,0
154862619,0
40592531,0
120846861,0
33217124,0
38641922,0
144776022,0
131686213,0
44527058,0
121612485,0
35967743,0
54688260,0
45150432,0
80485352,0
135433928,0
44957403,0
151587805,0
180119331,0
196448472,0
43471109,0
156760129,0
100156282,0
128624740,0
95879960,0
45102249,0
139889522,0
42982534,0
213164759,0
77915001,0
89421578,0
38167974,0
57179446,0
162465323,0
39771498,0
204912635,0
43832258,0
115831819,0
87517257,0
111516818,0
143877009,0
115351367,0
43138938,0
43932464,0
78135399,0
33377307,0
85996608,0
87342713,0
106770831,0
79243134,0
62699180,0
142449006,0
72380245,0
102400413,0
199013533,0
200507949,0
63385819,0
93686993,0
93958427,0
83364207,0
125359698,0
193864550,0
42946865,0
141689826,0
76730856,0
150057198,0
180253528,0
83647228,0
63524279,0
124854492,0
36702071,0
78480421,0
43163464,0
151236931,0
42090194,0
211568173,0
156825772,0
149764505,0
64979523,0
37996193,0
42793255,0
113046409,0
61169954,0
64567625,0
124750161,0
124898896,0
213778362,0
33286092,0
92173776,0
35837089,0
62244231,0
191575878,0
181297988,0
56172234,0
66976529,0
103421206,0
130860334,0
130056277,0
108347372,0
80560440,0
61389514,0
138401363,0
205164477,0
89793701,0
76477927,0
161573131,0
57592025,0
71657514,0
66448179,0
102903447,0
60415127,0
112645101,0
174252147,0
193030934,0
87928711,0
90191022,0
108679080,0
95143017,0
97638803,0
135119048,0
95298404,0
142756987,0
175314590,0
90770002,0
93824161,0
103756329,0
92068151,0
98144590,0
114637784,0
31210475,0
136390135,0
35415904,0
63888122,0
81502947,0
77626335,0
128152934,0
83691582,0
178050089,0
117546998,0
153970999,0
129114707,0
117194160,0
173708687,0
158353962,0
92973204,0
65847762,0
96409484,0
76343207,0
74836237,0
39980556,0
173706930,0
75336991,0
58638727,0
62141104,0
193713437,0
85173384,0
33997168,0
135569211,0
84540219,0
83166153,0
107146370,0
63895288,0
38706193,0
86609964,0
84347229,0
34068051,0
120515666,0
84769530,0
154364954,0
190502213,0
146486138,0
151286980,0
43343535,0
192169841,0
107358043,0
127633102,0
127159637,0
41946838,0
173745116,0
97069178,0
125760275,0
196521310,0
37108008,0
181258974,0
164174028,0
51773973,0
42412002,0
139297839,0
149500325,0
143137075,0
99993621,0
162764984,0
85720812,0
60383130,0
95721553,0
178013591,0
206156521,0
59831103,0
56542314,0
37612058,0
103855232,0
121872885,0
77864794,0
143422781,0
136626739,0
101615098,0
129271407,0
112123463,0
33581401,0
79482087,0
90864593,0
96412287,0
119761609,0
176289125,0
128677928,0
106207336,0
63782725,0
142959847,0
42694717,0
84879280,0
64194277,0
135437254,0
63183363,0
164820467,0
82245300,0
121670943,0
108271041,0
90549476,0
140377810,0
58226927,0
102819407,0
67181994,0
43434236,0
145249526,0
33618570,0
194454486,0
34883705,0
104733992,0
81484097,0
79641293,0
149602071,0
185690929,0
141846733,0
131353035,0
44739373,0
173399423,0
39027646,0
40579365,0
134060050,0
104001095,0
175692043,0
78835490,0
134691744,0
130537272,0
91857692,0
60127774,0
66573651,0
32101237,0
195197924,0
60274929,0
74112657,0
76037516,0
68288347,0
39320832,0
57018414,0
85895129,0
106925488,0
37207020,0
74763498,0
93547585,0
142332278,0
144669262,0
63476283,0
39025593,0
82903168,0
88727211,0
71940515,0
68968412,0
84166428,0
176079208,0
133721246,0
79831303,0
178926076,0
122194802,0
158038125,0
112987211,0
96279442,0
116288722,0
124600686,0
146565687,0
32057919,0
66625832,0
129543176,0
112163386,0
85548518,0
105962333,0
159628611,0
82803751,0
66367327,0
165622175,0
96094673,0
114011134,0
125476110,0
119813563,0
79438848,0
85989354,0
203912202,0
192444571,0
138591846,0
43035800,0
67362549,0
63766568,0
32459681,0
124178977,0
96341127,0
82722110,0
72242150,0
144188139,0
106693424,0
78332367,0
38039975,0
85608851,0
84982881,0
35224621,0
34754581,0
123421278,0
92853012,0
117177549,0
175029388,0
67478852,0
114240000,0
129396178,0
75374397,0
157085629,0
59644923,0
79780356,0
103900948,0
44039746,0
166085336,0
82574490,0
212459250,0
117060170,0
95311234,0
123953250,0
121746307,0
86459709,0
115932449,0
101722884,0
33487699,0
107797675,0
154058207,0
115883605,0
136844788,0
167008805,0
125770046,0
113602078,0
108935433,0
116584574,0
35791768,0
83956817,0
143459653,0
151432784,0
132841391,0
180431990,0
106935279,0
63468743,0
80016585,0
106580901,0
108400451,0
128081211,0
72443431,0
159069745,0
62393953,0
157512667,0
38528678,0
63897311,0
142125026,0
31428327,0
91337712,0
121258196,0
73896898,0
98440895,0
161454636,0
124916000,0
105544760,0
174192456,0
40029045,0
81217282,0
161981880,0
157111625,0
113137259,0
64132207,0
57727269,0
144879751,0
173131759,0
61430245,0
89528761,0
37154385,0
44063957,0
111933108,0
127195187,0
72071110,0
204211074,0
90691174,0
87672171,0
33079926,0
34995685,0
36838252,0
85870079,0
78154635,0
135477591,0
89728828,0
140039500,0
58595646,0
157096791,0
136600180,0
67059680,0
36519069,0
66098104,0
90200102,0
61677262,0
158948773,0
144299567,0
77449906,0
40521667,0
98667699,0
59598417,0
139966830,0
101425997,0
62400299,0
164670143,0
75051898,0
88763472,0
166134358,0
91925832,0
121955711,0
62600553,0
117693098,0
45681377,0
89416998,0
147275509,0
163140187,0
122608319,0
41999522,0
106096313,0
166337662,0
196494751,0
112586960,0
109003987,0
62582453,0
87387650,0
96343309,0
66586561,0
86729258,0
61801086,0
75301510,0
65502503,0
65334473,0
35440627,0
191920880,0
42823949,0
81031950,0
100404493,0
122783090,0
120548019,0
100187598,0
41214730,0
195428192,0
75743846,0
152778307,0
80756894,0
80651793,0
71980694,0
58671533,0
81806507,0
150904839,0
93560899,0
75034498,0
77483926,0
82364297,0
62373859,0
65756695,0
84170840,0
120984897,0
73580676,0
124458711,0
133598675,0
93963668,0
123745781,0
44885611,0
38656825,0
96229285,0
100537288,0
77674903,0
89346243,0
162451733,0
138489400,0
71005370,0
143134035,0
143486982,0
126314967,0
162045717,0
177562590,0
96637255,0
85972003,0
59835061,0
34312689,0
81368889,0
71458415,0
39113038,0
78586963,0
33532260,0
175611152,0
38271654,0
145616083,0
205570631,0
151489445,0
185886160,0
109954272,0
151252811,0
206040582,0
37276521,0
70035731,0
66271306,0
62962975,0
194259729,0
166222859,0
66627036,0
75798543,0
78892585,0
60343039,0
67152987,0
77594535,0
138003243,0
109675624,0
85007091,0
78906067,0
62426158,0
119925731,0
138858750,0
76054038,0
164001902,0
43088208,0
40707995,0
73961879,0
123419669,0
87898165,0
94645460,0
62493508,0
34518766,0
72577539,0
117445894,0
76184751,0
154574249,0
97515433,0
72930999,0
59467872,0
78328843,0
194514592,0
140827756,0
109378973,0
57903737,0
35513672,0
164066893,0
61719158,0
121050629,0
109043308,0
41612169,0
73145416,0
99312530,0
42861987,0
37144111,0
159550938,0
181383341,0
118886787,0
111299480,0
144539003,0
119622132,0
157039005,0
42855907,0
77557011,0
76261250,0
86759676,0
101729378,0
42423974,0
145186133,0
44978849,0
94311078,0
58025439,0
161190022,0
42678008,0
146589108,0
108400767,0
155145373,0
72151754,0
95640514,0
156908983,0
177762193,0
80144594,0
163287945,0
111761801,0
40629255,0
56457465,0
75907237,0
157062731,0
102702531,0
82111083,0
120609230,0
149311964,0
62365775,0
67657827,0
79178044,0
86955933,0
124646866,0
72440924,0
195315224,0
97123402,0
94234421,0
124555967,0
75904770,0
34678999,0
74815807,0
177745178,0
45030418,0
98593993,0
129053871,0
90853055,0
164449637,0
157571865,0
95648054,0
163720233,0
66449975,0
75660004,0
56653604,0
103625122,0
90617616,0
175838942,0
165394720,0
43113760,0
140550015,0
81285727,0
113386121,0
185256815,0
82305050,0
97169809,0
206784958,0
63809106,0
122513255,0
64371782,0
42944743,0
164370719,0
122044439,0
112573488,0
162320654,0
161458456,0
156260964,0
140447677,0
132207732,0
76183527,0
91808749,0
61618962,0
154008158,0
147933515,0
150322019,0
105584337,0
153266625,0
63226780,0
109896782,0
42274449,0
59398893,0
131199069,0
42468723,0
126155652,0
56027081,0
115000048,0
58148247,0
44371168,0
128449298,0
126295208,0
118796618,0
104110835,0
61468204,0
107174370,0
68858721,0
73770626,0
33849982,0
82553893,0
80488609,0
156619349,0
177276243,0
194064005,0
68089889,0
106119911,0
132991300,0
77383779,0
155026849,0
77630441,0
78765514,0
72344567,0
132283886,0
96355794,0
77656783,0
35248673,0
59567762,0
76514741,0
159683901,0
100183552,0
77290916,0
78807874,0
144159349,0
130078494,0
112855196,0
34784535,0
97791930,0
39113383,0
127212232,0
41592637,0
155167748,0
147267751,0
94324748,0
109800366,0
122169042,0
57151071,0
41126229,0
132711112,0
32582814,0
160889355,0
95000904,0
161912299,0
212477785,0
31337152,0
125130980,0
133144723,0
179833921,0
78142930,0
114216599,0
37205737,0
40188479,0
79932200,0
128843500,0
73652970,0
112265131,0
68829646,0
106794370,0
93904796,0
126795439,0
42539873,0
78424628,0
89164376,0
100676538,0
152042380,0
83560454,0
136870281,0
89319378,0
67404652,0
130158546,0
97679653,0
145255783,0
32204236,0
64274024,0
40334016,0
146040742,0
162727716,0
100848891,0
129474207,0
41718090,0
71916700,0
132512456,0
44657574,0
40106186,0
183384176,0
81666062,0
59806794,0
44092687,0
120556448,0
90679241,0
96566174,0
81342971,0
78115344,0
66189507,0
97420013,0
34434016,0
152141115,0
193869317,0
32149292,0
130592424,0
185797570,0
35529651,0
177292488,0
65963503,0
179340915,0
80806114,0
65577236,0
31624505,0
74467311,0
176113653,0
110285368,0
196355846,0
127855819,0
110900955,0
78734593,0
103040832,0
82681319,0
176076356,0
87915999,0
31863794,0
121160438,0
77815614,0
86693007,0
103638772,0
61130525,0
196320927,0
89100796,0
36015225,0
138190588,0
121318480,0
33210017,0
194026757,0
145746766,0
209937388,0
129051285,0
81193989,0
159976238,0
185016697,0
76025988,0
55107698,0
125731417,0
151279410,0
31647146,0
179706100,0
91897703,0
142111337,0
93627717,0
151147572,0
56657818,0
31459949,0
156006279,0
112131379,0
117100339,0
167414722,0
107262130,0
125655746,0
75212427,0
132354345,0
96002709,0
138483764,0
118325967,0
163904667,0
40891027,0
78128273,0
177387010,0
93346640,0
33791051,0
132621377,0
115202187,0
71126154,0
39322500,0
183320162,0
147234994,0
131077465,0
131754757,0
141664718,0
42832911,0
135319332,0
38003803,0
62803463,0
32499564,0
112292381,0
139324931,0
75022871,0
207273098,0
56462143,0
206310634,0
81259020,0
136093761,0
43677335,0
133088466,0
167085679,0
136477669,0
113317281,0
182118764,0
62509250,0
89241625,0
205754403,0
158464077,0
67552292,0
74920810,0
166662806,0
97167312,0
66063817,0
63151356,0
138188170,0
133952846,0
97481570,0
111965323,0
142333265,0
37240626,0
83693516,0
63953380,0
194460082,0
60967776,0
32480782,0
74089039,0
185287855,0
117922931,0
43141168,0
131723095,0
37207641,0
141311741,0
34999554,0
177859014,0
